date,ticker,open,high,low,close,volume,ma_10,ma_20,ema_20,momentum,volatility,next_day_return
2025-02-03,QCOM,167.974,171.654,167.159,169.327,7447100,170.433,164.853,165.652,-0.934937,6.15153,0.0164472
2025-02-04,QCOM,167.596,172.858,167.596,172.112,5457900,171.007,165.61,166.267,1.48199,6.06241,0.0162969
2025-02-05,QCOM,172.072,176.051,168.989,174.917,15197800,171.566,166.406,167.091,4.12773,6.19197,-0.0371886
2025-02-06,QCOM,166.94,168.581,164.513,168.412,16293500,171.065,166.843,167.217,-2.59599,5.99625,-0.00803213
2025-02-07,QCOM,168.919,170.381,165.169,167.059,7841700,170.652,167.285,167.202,-4.94333,5.6431,0.0202429
2025-02-10,QCOM,168.82,170.879,168.094,170.441,6237700,170.67,168,167.51,1.11398,5.029,0.00367654
2025-02-11,QCOM,168.74,171.774,168.203,171.068,6588100,170.714,168.739,167.849,-1.04434,4.24153,-0.00988441
2025-02-12,QCOM,168.641,170.013,167.338,169.377,5505700,170.572,169.274,167.995,-5.54013,3.51838,0.0109225
2025-02-13,QCOM,169.277,171.436,168.561,171.227,6362200,170.594,169.659,168.302,2.8148,3.26894,0.000464732
2025-02-14,QCOM,171.674,171.893,170.123,171.306,4691300,170.525,170.196,168.588,4.24709,2.48425,0.0081868
2025-02-18,QCOM,172.331,172.788,170.322,172.709,7292600,170.863,170.648,168.981,2.26778,2.01308,0.00909924
2025-02-19,QCOM,173.057,175.553,172.42,174.28,6849600,171.08,171.043,169.486,3.21266,1.90277,-0.00867477
2025-02-20,QCOM,175.056,175.444,171.973,172.768,6316400,170.865,171.215,169.798,3.39172,1.89499,-0.0476109
2025-02-21,QCOM,174.042,174.489,164.324,164.543,12531900,170.478,170.771,169.298,-6.68396,2.33874,-0.0261741
2025-02-24,QCOM,165.02,165.697,160.127,160.236,9827800,169.795,170.224,168.435,-11.0703,3.31461,0.000744865
2025-02-25,QCOM,160.793,162.454,158.585,160.355,8244900,168.787,169.728,167.665,-12.3534,3.98167,0.00545844
2025-02-26,QCOM,160.962,163.26,160.067,161.231,9161900,167.803,169.258,167.052,-13.0496,4.40216,-0.0472548
2025-02-27,QCOM,161.469,162.374,153.274,153.612,10807200,166.227,168.399,165.772,-19.1567,5.60038,0.0176767
2025-02-28,QCOM,154.268,156.466,152.577,156.327,10149500,164.737,167.665,164.873,-8.2157,6.1733,-0.022587
2025-03-03,QCOM,158.137,159.221,151.702,152.796,9601900,162.886,166.705,163.723,-7.4399,6.91271,0.00546814
2025-03-04,QCOM,154.437,156.357,150.538,153.632,8956800,160.978,165.92,162.762,-6.72374,7.46801,0.0260908
2025-03-05,QCOM,154.208,158.296,152.209,157.64,6786900,159.314,165.197,162.274,-3.59065,7.5373,-0.0101497
2025-03-06,QCOM,154.11,157.88,154.09,156.04,7808100,157.641,164.253,161.68,2.42827,7.43731,0.0331967
2025-03-07,QCOM,155.22,161.82,155.22,161.22,8727600,157.309,163.893,161.636,4.89293,7.3994,-0.0387049
2025-03-10,QCOM,157.35,159.26,152.61,154.98,10139900,156.783,163.289,161.002,2.18388,7.61716,-0.0121305
2025-03-11,QCOM,154.85,156.23,150.86,153.1,8692900,156.058,162.422,160.25,-0.531616,7.74611,-0.00195952
2025-03-12,QCOM,154.21,155.86,151.92,152.8,7117400,155.215,161.509,159.54,-4.84,7.75006,-0.00562828
2025-03-13,QCOM,152.6,155.63,150.42,151.94,5861700,155.047,160.637,158.816,-4.09999,7.79901,0.0305384
2025-03-14,QCOM,153.56,156.95,153.54,156.58,5309400,155.073,159.905,158.603,-4.64,7.43129,0.00874949
2025-03-17,QCOM,155.6,158.72,155.44,157.95,5781000,155.588,159.237,158.541,2.97,6.93642,-0.0105097
2025-03-18,QCOM,157.95,159.73,155.92,156.29,6898400,155.854,158.416,158.327,3.18999,6.18947,0.0126048
2025-03-19,QCOM,156.43,160.51,155.06,158.26,5871000,155.916,157.615,158.32,5.45999,4.93856,-0.00195879
2025-03-20,QCOM,158,159.12,156.52,157.95,5089300,156.107,156.874,158.285,6.00999,3.42516,-0.0071541
2025-03-21,QCOM,154.98,157.42,153.56,156.82,10949300,155.667,156.488,158.146,0.240005,2.912,0.0207881
2025-03-24,QCOM,160,161,158.8,160.08,6033400,156.177,156.48,158.33,2.13,2.90162,0.000437232
2025-03-25,QCOM,159.88,161.47,159.42,160.15,3978200,156.882,156.47,158.503,3.86,2.88752,-0.0109897
2025-03-26,QCOM,159.45,160.81,156.85,158.39,5960300,157.441,156.328,158.492,0.130005,2.70512,-0.00265167
2025-03-27,QCOM,158.21,159.25,155.75,157.97,6102000,158.044,156.546,158.443,0.0200043,2.64978,-0.0332342
2025-03-28,QCOM,156.92,157.64,151.56,152.72,8918000,157.658,156.365,157.898,-4.10001,2.78476,0.00582765
2025-03-31,QCOM,150.81,153.85,147.88,153.61,8613600,157.224,156.406,157.489,-6.47,2.73537,-0.00364558
2025-04-01,QCOM,152.39,153.32,150.26,153.05,5708900,156.9,156.377,157.067,-7.09999,2.7693,0.00672982
2025-04-02,QCOM,150.79,155.46,150.37,154.08,5377200,156.482,156.199,156.782,-4.31,2.79811,-0.0951454
2025-04-03,QCOM,147,147.4,138.56,139.42,16465000,154.629,155.368,155.129,-18.55,4.68175,-0.085784
2025-04-04,QCOM,134.34,135.86,126.68,127.46,19018600,151.693,153.68,152.493,-25.26,7.62296,0.0177311
2025-04-07,QCOM,124.59,137.2,120.8,129.72,17938300,148.657,152.417,150.325,-23.89,9.30356,-0.0390071
2025-04-08,QCOM,131.13,135.29,121.74,124.66,14965900,145.108,150.995,147.88,-28.39,11.1782,0.151853
2025-04-09,QCOM,125.16,144.86,124.19,143.59,21242600,143.628,150.534,147.472,-10.49,11.2891,-0.0640017
2025-04-10,QCOM,137.01,139.06,129.29,134.4,14898800,141.271,149.657,146.227,-5.02,11.842,0.0360864
2025-04-11,QCOM,134,140.65,131.11,139.25,10955300,139.924,148.791,145.562,11.79,11.9424,-0.000430862
2025-04-14,QCOM,142.75,143.11,136.83,139.19,6930300,138.482,147.853,144.955,9.47,11.9219,-0.00423878
2025-04-15,QCOM,139.46,140.84,138.03,138.6,6346800,137.037,146.969,144.35,13.94,11.9192,-0.0206349
2025-04-16,QCOM,133.68,137.31,131.79,135.74,10417200,135.203,145.843,143.53,-7.84999,11.8599,
2025-01-02,CRM,335.782,338.388,327.296,330.141,4807100,,,330.141,,,0.00677431
2025-01-03,CRM,331.579,332.917,328.753,332.378,4101200,,,330.354,,,-0.00711923
2025-01-06,CRM,333.496,336.072,326.767,330.011,5785300,,,330.322,,,-0.0169425
2025-01-07,CRM,329.982,330.98,322.403,324.42,4643100,,,329.76,,,0.00606278
2025-01-08,CRM,327.226,328.284,322.603,326.387,3788200,,,329.438,,,-0.0276842
2025-01-10,CRM,322.264,322.264,315.524,317.351,6540000,,,328.287,-12.7899,,0.00383826
2025-01-13,CRM,314.106,320.047,313.308,318.569,4583000,,,327.362,-13.8083,,0.0140094
2025-01-14,CRM,324.49,329.422,320.996,323.032,5935200,,,326.949,-6.97903,,-0.00735617
2025-01-15,CRM,329.362,331.01,320.277,320.656,6042700,,,326.35,-3.7641,,-0.00361188
2025-01-16,CRM,322.433,327.206,319.049,319.498,5047700,324.245,,325.697,-6.88916,,0.01425
2025-01-17,CRM,328.204,329.053,322.563,324.051,6303600,323.635,,325.541,6.69946,,0.00702482
2025-01-21,CRM,328.883,329.003,321.944,326.327,6397200,323.03,,325.616,7.75778,,0.0176845
2025-01-22,CRM,330.73,334.704,326.767,332.098,7259300,323.239,,326.233,9.06573,,0.00613314
2025-01-23,CRM,331.809,334.934,329.083,334.135,4355900,324.211,,326.986,13.4788,,-0.00233073
2025-01-24,CRM,335.772,338.119,331.269,333.356,3299100,324.907,,327.592,13.8582,,0.0395951
2025-01-27,CRM,331.839,352.596,329.982,346.555,15661100,327.828,,329.398,22.5046,,0.037021
2025-01-28,CRM,354.213,366.514,349.91,359.385,12099300,331.909,,332.254,33.0581,,-0.0165301
2025-01-29,CRM,358.197,359.615,350.949,353.445,6266700,334.951,,334.272,21.3465,,-0.0294633
2025-01-30,CRM,340.365,347.454,339.467,343.031,7591100,337.188,,335.106,8.89603,,-0.00544285
2025-01-31,CRM,347.454,348.952,339.566,341.164,5781500,339.355,331.8,335.683,7.80774,11.6646,-0.00719931
2025-02-03,CRM,335.443,340.924,330.74,338.708,4549400,340.82,332.228,335.971,-7.84769,11.7574,0.0144441
2025-02-04,CRM,345.078,346.386,338.139,343.6,4965600,342.548,332.789,336.698,-15.7852,12.0296,0.0110129
2025-02-05,CRM,345.178,347.494,338.338,347.384,4521000,344.076,333.658,337.716,-6.06049,12.4387,-0.0492053
2025-02-06,CRM,336.951,336.951,328.584,330.291,13240600,343.692,333.951,337.009,-12.74,12.2775,-0.015054
2025-02-07,CRM,331.479,333.296,323.212,325.319,7626100,342.888,333.898,335.895,-15.8451,12.3144,0.00420477
2025-02-10,CRM,327.406,331.23,326.138,326.687,5981900,340.901,334.365,335.018,-12.0211,11.8213,-0.00855751
2025-02-11,CRM,323.512,325.928,320.756,323.891,5455900,337.352,334.631,333.959,-19.709,11.5026,0.00530205
2025-02-12,CRM,319.049,326.487,316.473,325.608,5643400,334.568,334.76,333.163,-21.7758,11.3797,0.0114376
2025-02-13,CRM,325.688,329.832,322.713,329.333,4312100,333.198,335.193,332.798,-0.958466,10.9718,-0.0100349
2025-02-14,CRM,327.515,327.985,322.114,326.028,5879700,331.685,335.52,332.154,0.708923,10.57,0.00741093
2025-02-18,CRM,328.074,328.644,322.493,328.444,5262100,330.658,335.739,331.8,1.7572,10.3627,-0.0134666
2025-02-19,CRM,329.223,329.223,322.363,324.021,5012000,328.701,335.624,331.059,0.129791,10.4851,-0.0187964
2025-02-20,CRM,321.734,323.941,317.711,317.93,6393100,325.755,334.916,329.809,-7.67792,11.1907,-0.0271018
2025-02-21,CRM,318.47,318.47,306.379,309.314,7353200,323.657,333.675,327.857,-20.0186,12.5728,-0.00477722
2025-02-24,CRM,311.021,312.239,303.044,307.836,6652900,321.909,332.399,325.95,-18.1914,13.8381,-0.00791381
2025-02-25,CRM,305.77,307.936,300.148,305.4,7360100,319.781,330.341,323.993,-23.0438,14.6579,0.00474031
2025-02-26,CRM,312.169,313.208,305.969,306.848,12638500,318.076,327.714,322.36,-17.173,13.865,-0.0404451
2025-02-27,CRM,295.875,304.442,292.211,294.437,16691400,314.959,324.764,319.701,-23.4931,14.3705,0.0100035
2025-02-28,CRM,295.496,301.506,291.692,297.383,10863100,311.764,322.481,317.575,-11.9312,14.9307,-0.016082
2025-03-03,CRM,300.528,302.595,290.603,292.6,6298200,308.421,320.053,315.197,-15.2361,15.6634,-0.0195182
2025-03-04,CRM,289.545,291.192,281.797,286.889,9096300,304.266,317.462,312.501,-18.5109,16.6687,0.0161133
2025-03-05,CRM,286.769,292.221,285.172,291.512,6612600,301.015,314.858,310.502,-15.3359,16.4375,-0.0202761
2025-03-06,CRM,287.778,297.612,284.383,285.601,10396800,297.782,311.769,308.13,-8.83612,15.796,-0.0110469
2025-03-07,CRM,282.736,287.858,274.738,282.446,8248100,295.095,309.376,305.684,-14.9365,16.4525,-0.0353142
2025-03-10,CRM,276.535,277.913,270.295,272.472,10040200,291.559,306.734,302.521,-20.1284,17.9343,0.0152071
2025-03-11,CRM,273.291,280.01,271.573,276.615,8313400,288.68,304.23,300.054,-10.2739,18.4887,0.0271792
2025-03-12,CRM,281.408,285.481,278.652,284.134,7463900,286.409,302.243,298.538,-7.37842,18.4007,-0.0451191
2025-03-13,CRM,281.608,282.117,269.327,271.314,9494500,284.097,299.528,295.945,-14.2875,18.7734,0.0281887
2025-03-14,CRM,274.569,279.451,272.252,278.962,6976900,282.255,297.009,294.328,-3.48456,17.9241,0.00483185
2025-03-17,CRM,276.935,282.286,275.647,280.31,4484300,281.025,294.723,292.993,7.83771,16.9154,-0.00719496
2025-03-18,CRM,279.581,280.06,275.507,278.293,5881700,280.166,292.216,291.593,1.6774,15.293,0.00236789
2025-03-19,CRM,277.065,281.777,276.855,278.952,5245400,278.91,289.962,290.389,-5.18182,13.5849,-0.00128863
2025-03-20,CRM,276.625,282.436,276.625,278.592,5504700,278.209,287.995,289.265,7.27856,12.0877,0.00569827
2025-03-21,CRM,275.777,281.408,273.62,280.18,9804100,277.982,286.539,288.4,1.21808,11.0984,0.0190293
2025-03-24,CRM,283.295,286.31,282.776,285.511,6763800,279.286,285.423,288.125,5.20181,9.90175,0.00926703
2025-03-25,CRM,285.162,289.994,285.162,288.157,4301700,280.44,284.56,288.128,9.86447,8.75502,-0.0264025
2025-03-26,CRM,287.888,288.587,279.141,280.549,5070300,280.082,283.245,287.406,1.59744,7.038,-0.011317
2025-03-27,CRM,280.1,280.459,275.577,277.374,3757200,280.688,282.392,286.451,-1.21808,6.63242,-0.0282207
2025-03-28,CRM,276.276,276.775,268.768,269.546,4973400,279.746,281,284.841,-10.6333,6.22959,-0.00596366
2025-03-31,CRM,264.135,268.029,258.783,267.939,7585800,278.509,279.767,283.231,-17.5724,6.25337,0.00685651
2025-04-01,CRM,268.438,270.395,265.403,269.776,4598200,277.658,278.912,281.95,-18.3811,6.39675,0.00495926
2025-04-02,CRM,265.543,273.201,265.333,271.114,5396900,276.874,277.892,280.918,-9.43515,5.88793,-0.0600649
2025-04-03,CRM,259.732,262.158,254.051,254.83,8872600,274.498,276.353,278.433,-22.5446,7.55253,-0.056694
2025-04-04,CRM,247.311,249.897,239.154,240.382,9705000,270.518,274.25,274.809,-29.1642,10.8872,0.0143297
2025-04-07,CRM,229.639,252.553,229.639,243.827,11965200,266.349,272.818,271.859,-24.1121,12.8421,-0.000900845
2025-04-08,CRM,253.552,256.986,239.893,243.607,9340300,261.894,271.167,269.168,-26.1689,14.3597,0.0868069
2025-04-09,CRM,240.522,267.749,240.522,264.754,12491100,260.315,270.198,268.748,-6.35999,14.0901,-0.0363886
2025-04-10,CRM,260,261.24,248.13,255.12,9692300,258.09,269.389,267.45,0.290405,14.4824,-0.000470348
2025-04-11,CRM,254.27,256.41,247.68,255,6089000,256.635,268.191,266.264,14.6177,14.6391,-0.00176469
2025-04-14,CRM,260,260,253.14,254.55,6038100,255.296,266.903,265.148,10.7231,14.6499,0.00149279
2025-04-15,CRM,254.37,256.72,253.8,254.93,5227700,253.811,265.735,264.175,11.3228,14.6253,-0.0199663
2025-04-16,CRM,251.93,256.61,246.69,249.84,7190900,251.684,264.279,262.81,-14.914,14.6892,
2025-01-02,SMCI,30.97,31.39,29.9,30.05,24396500,,,30.05,,,0.109152
2025-01-03,SMCI,30.41,33.45,30.13,33.33,34497000,,,30.3624,,,0.0936093
2025-01-06,SMCI,34.95,38.5,34.92,36.45,56472600,,,30.9422,,,-0.0567901
2025-01-07,SMCI,36.34,36.55,34.06,34.38,33287800,,,31.2696,,,-0.0514834
2025-01-08,SMCI,33.97,33.97,31.72,32.61,25899100,,,31.3972,,,-0.00030672
2025-01-10,SMCI,32.3,34.08,31.71,32.6,29754900,,,31.5118,2.55,,-0.0466257
2025-01-13,SMCI,30.84,31.24,29.01,31.08,33913100,,,31.4707,-2.25,,-0.0176962
2025-01-14,SMCI,31.95,32.39,30.4,30.53,21517900,,,31.3811,-5.92,,0.0150671
2025-01-15,SMCI,31.38,31.71,30.48,30.99,27416700,,,31.3438,-3.39,,0.00419494
2025-01-16,SMCI,31.9,32.82,30.89,31.12,26766800,32.314,,31.3225,-1.49,,-0.00964014
2025-01-17,SMCI,31.75,31.83,30.76,30.82,24396500,32.391,,31.2747,-1.78,,0.0528878
2025-01-21,SMCI,31.38,33.49,31.11,32.45,40097600,32.303,,31.3866,1.37,,0.0434515
2025-01-22,SMCI,33.98,34.98,32.7,33.86,46466200,32.044,,31.6222,3.33,,-0.01329
2025-01-23,SMCI,33.25,33.85,32.79,33.41,21534400,31.947,,31.7924,2.42,,-0.00419034
2025-01-24,SMCI,34,34.7,33.06,33.27,31728400,32.013,,31.9331,2.15,,-0.12624
2025-01-27,SMCI,30.31,31.95,28.42,29.07,59858800,31.66,,31.6605,-1.75,,-0.0306157
2025-01-28,SMCI,29.44,29.7,27.22,28.18,35715300,31.37,,31.329,-4.27,,-0.0134848
2025-01-29,SMCI,28.32,28.51,27.61,27.8,25802700,31.097,,30.9929,-6.06,,0.0302158
2025-01-30,SMCI,28.58,28.81,27.81,28.64,22577100,30.862,,30.7688,-4.77,,-0.00418991
2025-01-31,SMCI,28.7,30.76,28.34,28.52,38101300,30.602,31.458,30.5546,-4.75,2.33475,-0.0585554
2025-02-03,SMCI,27.2,27.61,25.71,26.85,44755500,30.205,31.298,30.2018,-2.22,2.53719,0.0860335
2025-02-04,SMCI,27.82,29.45,27.35,29.16,35954600,29.876,31.0895,30.1026,0.98,2.53275,0.079904
2025-02-05,SMCI,31.03,33.13,29.75,31.49,82863100,29.639,30.8415,30.2347,3.69,2.2014,0.0746269
2025-02-06,SMCI,31.97,34.45,31.85,33.84,66262400,29.682,30.8145,30.5781,5.2,2.15861,0.072104
2025-02-07,SMCI,34.55,36.96,34.33,36.28,72679900,29.983,30.998,31.1211,7.76,2.45493,0.175579
2025-02-10,SMCI,38,42.88,37.36,42.65,134627800,31.341,31.5005,32.2191,15.8,3.57373,-0.0947245
2025-02-11,SMCI,40.59,42.39,38.42,38.61,153179100,32.384,31.877,32.8278,9.45,3.90811,0.027713
2025-02-12,SMCI,42.3,43.89,38.86,39.68,161454200,33.572,32.3345,33.4804,8.19,4.26169,0.0655242
2025-02-13,SMCI,39.01,43.29,37.5,42.28,110368100,34.936,32.899,34.3184,8.44,4.7893,0.13316
2025-02-14,SMCI,42.94,48.18,42.85,47.91,133562000,36.875,33.7385,35.6129,11.63,5.82138,0.164684
2025-02-18,SMCI,51,56.23,50.99,55.8,163200100,39.77,34.9875,37.5354,13.15,7.57723,0.0797491
2025-02-19,SMCI,59.04,66.44,55.61,60.25,337992700,42.879,36.3775,39.6987,21.64,9.4144,-0.0162656
2025-02-20,SMCI,57.21,62.47,54.3,59.27,181555200,45.657,37.648,41.5627,19.59,10.6855,-0.0539902
2025-02-21,SMCI,61,62.43,55.07,56.07,104690400,47.88,38.781,42.9443,13.79,11.3906,-0.0795434
2025-02-24,SMCI,53.88,56.25,50.26,51.61,84122600,49.413,39.698,43.7696,3.7,11.6587,-0.117613
2025-02-25,SMCI,50.12,50.67,44,45.54,146548400,49.702,40.5215,43.9382,-10.26,11.4482,0.12231
2025-02-26,SMCI,55.02,56.19,50.05,51.11,144521900,50.952,41.668,44.6213,-9.14,11.2944,-0.159656
2025-02-27,SMCI,49.07,50,42.55,42.95,121404800,51.279,42.4255,44.4621,-16.32,10.8131,-0.0346915
2025-02-28,SMCI,40.23,43.49,38.88,41.46,96058000,51.197,43.0665,44.1762,-14.61,10.3217,-0.130005
2025-03-03,SMCI,42.28,42.38,35.61,36.07,104518500,50.013,43.444,43.4042,-15.54,9.89074,0.0851123
2025-03-04,SMCI,35,40.61,34.51,39.14,109691900,48.347,44.0585,42.998,-6.4,9.16032,-0.00613178
2025-03-05,SMCI,39.35,40.9,38.23,38.9,69735700,46.212,44.5455,42.6078,-12.21,8.56622,-0.0475579
2025-03-06,SMCI,37.5,39.66,35.66,37.05,71552600,43.99,44.8235,42.0784,-5.9,8.20273,0.0321188
2025-03-07,SMCI,36.37,38.49,35.36,38.24,59174000,42.207,45.0435,41.7129,-3.22,7.94769,-0.0350418
2025-03-10,SMCI,37.8,39.45,35.99,36.9,73154000,40.736,45.0745,41.2545,0.830002,7.91284,0.106775
2025-03-11,SMCI,36.81,41.47,36.61,40.84,95890600,40.266,44.984,41.215,1.7,7.95228,0.0399119
2025-03-12,SMCI,43.96,44.99,41.85,42.47,92434500,39.402,45.177,41.3346,3.57,7.83542,-0.079821
2025-03-13,SMCI,42.13,42.97,38.9,39.08,56116700,39.015,45.147,41.1198,2.03,7.85869,0.0790685
2025-03-14,SMCI,40.48,42.26,40.25,42.17,57205600,39.086,45.1415,41.2199,3.93,7.86084,-0.0054541
2025-03-17,SMCI,42.68,43.17,40.9,41.94,40651100,39.673,44.843,41.2884,5.04,7.86353,-0.096328
2025-03-18,SMCI,41.07,41.23,37.85,37.9,53505500,39.549,43.948,40.9657,-2.94,7.56375,0.0580474
2025-03-19,SMCI,38.79,41.31,38.15,40.1,60767800,39.669,42.9405,40.8833,-2.37,6.55241,-0.0249377
2025-03-20,SMCI,39.81,40.7,38.55,39.1,43863900,39.874,41.932,40.7134,0.0199966,5.3484,0.0780052
2025-03-21,SMCI,39.26,42.63,38.91,42.15,64539600,40.265,41.236,40.8503,-0.0199966,4.19259,-0.0102017
2025-03-24,SMCI,40.81,42.7,39.72,41.72,85032200,40.747,40.7415,40.9331,-0.219997,3.41592,-0.0258869
2025-03-25,SMCI,41.58,43.39,40.09,40.64,57736800,40.727,40.4965,40.9052,2.74,3.22398,-0.0885826
2025-03-26,SMCI,40.3,40.84,36.62,37.04,59258300,40.184,39.793,40.5371,-3.06,2.13848,-0.062635
2025-03-27,SMCI,36.39,36.78,34.66,34.72,48512300,39.748,39.3815,39.9831,-4.38,2.28578,-0.0132489
2025-03-28,SMCI,34.76,36.09,33.89,34.26,45561600,38.957,39.0215,39.438,-7.89,2.4983,-0.000583673
2025-03-31,SMCI,32.75,34.57,32.14,34.24,43814800,38.187,38.93,38.943,-7.48,2.6415,0.0236565
2025-04-01,SMCI,34.25,35.9,33.9,35.05,41752300,37.902,38.7255,38.5722,-5.59,2.77912,0.00114125
2025-04-02,SMCI,34.02,36.05,33.77,35.09,39934500,37.401,38.535,38.2406,-1.95,2.89471,-0.0789399
2025-04-03,SMCI,32.03,33.16,31.55,32.32,45050100,36.723,38.2985,37.6767,-2.4,3.19959,-0.0773515
2025-04-04,SMCI,30.7,31.19,27.65,29.82,54490200,35.49,37.8775,36.9284,-4.44,3.71941,0.10664
2025-04-07,SMCI,27.91,34.15,27.6,33,73010200,34.618,37.6825,36.5543,-1.24,3.87244,-0.0390909
2025-04-08,SMCI,35.14,35.49,30.92,31.71,61430900,33.725,37.226,36.0929,-3.34,4.01611,0.157679
2025-04-09,SMCI,32,37.39,31.41,36.71,69891800,33.692,36.938,36.1517,1.62,3.82211,-0.0825388
2025-04-10,SMCI,35.09,35.48,32.5,33.68,38130400,33.588,36.668,35.9163,1.36,3.85343,-0.0157363
2025-04-11,SMCI,34.08,34.33,32.57,33.15,27608700,33.477,36.217,35.6529,3.33,3.7004,-0.000905056
2025-04-14,SMCI,35.03,35.12,32.97,33.12,33565600,33.365,35.776,35.4116,0.119999,3.50274,0.0108696
2025-04-15,SMCI,33.22,34.59,33.07,33.48,27661300,33.208,35.555,35.2277,1.77,3.50112,-0.047491
2025-04-16,SMCI,31.86,33.65,30.92,31.89,38843500,32.888,35.1445,34.9098,-4.82,3.42055,
2025-01-02,WDC,45.2457,47.5057,45.2457,46.7649,6975650,,,46.7649,,,0.0355584
2025-01-03,WDC,46.901,48.4656,46.901,48.4278,5484232,,,46.9233,,,0.0246605
2025-01-06,WDC,49.3575,50.9977,49.3348,49.6221,8775194,,,47.1803,,,-0.0118812
2025-01-07,WDC,49.7808,50.3628,48.972,49.0325,5982209,,,47.3567,,,-0.0124865
2025-01-08,WDC,48.4505,49.0174,47.9138,48.4203,6107762,,,47.458,,,-0.0193568
2025-01-10,WDC,47.7022,48.2086,46.3265,47.483,6156316,,,47.4604,0.718067,,-0.0127348
2025-01-13,WDC,46.6818,47.5586,46.3794,46.8783,5228231,,,47.405,-1.54951,,0.0116091
2025-01-14,WDC,47.2184,47.7702,46.7952,47.4225,5924923,,,47.4066,-2.19955,,0.0301244
2025-01-15,WDC,48.4203,49.7052,48.3749,48.8511,6624129,,,47.5442,-0.181404,,-0.00587966
2025-01-16,WDC,48.6319,49.1761,47.9289,48.5639,7025527,48.1466,,47.6413,0.143612,,0.0122958
2025-01-17,WDC,49.3802,50.1436,48.2237,49.161,9473342,48.3862,,47.786,1.67801,,0.0367466
2025-01-21,WDC,49.607,51.542,49.35,50.9675,9321329,48.6402,,48.089,4.08919,,0.0177962
2025-01-22,WDC,51.7763,53.2804,51.61,51.8745,12357482,48.8655,,48.4496,4.452,,0.000728531
2025-01-23,WDC,51.1036,52.1391,50.9902,51.9123,9339719,49.1534,,48.7793,3.06122,,-0.0184915
2025-01-24,WDC,52.0862,52.4868,50.9146,50.9524,7999520,49.4067,,48.9863,2.38851,,-0.0446521
2025-01-27,WDC,49.5918,49.5918,47.5737,48.6772,10044348,49.5261,,48.9569,-0.483749,,-0.0237578
2025-01-28,WDC,48.8057,48.8964,46.7271,47.5208,9649036,49.5903,,48.8201,-3.44671,,-0.0011134
2025-01-29,WDC,48.1708,48.4883,47.158,47.4679,14111912,49.5949,,48.6913,-4.40665,,0.0474522
2025-01-30,WDC,50.2268,51.0884,48.1481,49.7203,21901207,49.6818,,48.7893,-2.19199,,-0.0098814
2025-01-31,WDC,49.2819,51.3681,49.0023,49.229,10873605,49.7483,48.9475,48.8312,-1.72335,1.5417,-0.0109013
2025-02-03,WDC,48.3976,50.0983,48.0272,48.6924,8414015,49.7014,49.0438,48.818,0.0151176,1.45594,-0.00946914
2025-02-04,WDC,48.2464,49.3273,47.8534,48.2313,6841233,49.4278,49.034,48.7621,0.710506,1.46097,0.0142611
2025-02-05,WDC,48.2313,49.3273,47.9289,48.9191,7064291,49.1323,48.9989,48.7771,1.45125,1.45452,-0.00370832
2025-02-06,WDC,49.0627,49.486,48.4958,48.7377,4065844,48.8148,48.9841,48.7733,-0.982616,1.45566,-0.000310184
2025-02-07,WDC,48.9342,49.5465,48.0499,48.7226,5050420,48.5918,48.9992,48.7685,-0.506428,1.45106,0.0710518
2025-02-10,WDC,49.5843,52.4263,49.5011,52.1844,13865305,48.9426,49.2343,49.0938,3.49206,1.56856,-0.00173811
2025-02-11,WDC,52.003,53.4392,51.4512,52.0937,12215656,49.3998,49.4951,49.3795,3.86243,1.58964,-0.0237957
2025-02-12,WDC,51.5646,52.1693,50.1134,50.8541,10940549,49.7385,49.6667,49.52,1.93499,1.53854,0.00416177
2025-02-13,WDC,50.9146,51.61,50.393,51.0658,7400465,49.873,49.7774,49.6672,2.32804,1.55635,0.0122854
2025-02-14,WDC,51.3001,52.0559,50.9977,51.6931,7511862,50.1194,49.9339,49.8601,2.97052,1.58496,0.0532241
2025-02-18,WDC,53.0688,54.4898,52.8269,54.4444,12388043,50.6946,50.198,50.2967,2.26001,1.86494,-0.00735804
2025-02-19,WDC,54.1648,54.6183,53.802,54.0438,6930271,51.2759,50.3519,50.6536,1.95011,2.04948,-0.00293705
2025-02-20,WDC,54.0438,54.2328,52.842,53.8851,6119404,51.7725,50.4524,50.9614,3.03099,2.17365,-0.0361902
2025-02-21,WDC,54.1648,54.1648,51.2245,51.935,11982940,52.0922,50.4535,51.0541,0.869236,2.17446,-0.0561278
2025-02-24,WDC,52.61,52.67,48.23,49.02,18354400,52.122,50.3569,50.8604,-2.67312,2.19397,0.00101998
2025-02-25,WDC,48.71,51.13,48.71,49.07,11679700,51.8105,50.3765,50.6898,-5.37444,2.17986,0.0222132
2025-02-26,WDC,49.77,50.71,48.77,50.16,8546700,51.6171,50.5085,50.6394,-3.88384,2.07525,-0.0390749
2025-02-27,WDC,50.49,51.48,48.11,48.2,9392100,51.3517,50.5451,50.4071,-5.68511,2.02464,0.0151452
2025-02-28,WDC,48.33,50.08,48,48.93,9268600,51.1382,50.5056,50.2664,-3.005,2.04915,-0.0392398
2025-03-03,WDC,49.54,49.83,46.5,47.01,8841500,50.6698,50.3946,49.9563,-2.01,2.17793,-0.0506275
2025-03-04,WDC,46.21,46.35,44.25,44.63,11765400,49.6884,50.1915,49.449,-4.44,2.50927,-0.00963478
